,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,"Wall Street Week Ahead: Investors rethink recession plays, boosting U.S. stock market laggards",https://www.reuters.com/markets/us/wall-st-week-ahead-investors-rethink-recession-plays-boosting-us-stock-market-2023-06-09/,20230609T213246,['David Randall'],"Wall Street Week Ahead: Investors rethink recession plays, boosting ... ...",https://graphics.reuters.com/USA-STOCKS/WEEKAHEAD/lgvdkyjdypo/chart.png,Reuters,Markets,www.reuters.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.131354,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.183663', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.089953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.052685', 'ticker_sentiment_score': '0.183663', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.052685', 'ticker_sentiment_score': '-0.253792', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
1,Has Qualcomm Already Beaten Apple to the Punch in Smartphone AI?,https://www.fool.com/investing/2023/06/09/has-qualcomm-already-beaten-apple-to-the-punch-in/,20230609T210000,['Nicholas Rossolillo'],"While the world goes gaga for Apple's mixed reality headset, Qualcomm might be solving a real AI pain point.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735683%2Fshocked-surprised-person-adjusts-glasses-in-office.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.226474,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.042723', 'ticker_sentiment_score': '0.155239', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.042723', 'ticker_sentiment_score': '0.132578', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.127682', 'ticker_sentiment_score': '0.027748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.44433', 'ticker_sentiment_score': '0.248736', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2,"Tech Sector Fuels S&P 500 To New Highs While Crypto Endures Regulatory Challenges - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) , Ford Motor  ( NYSE:F ) , General Motors  ( NYSE:GM ) , Coinbase Glb  ( NASDAQ:COIN ) ",https://www.benzinga.com/economics/macro-economic-events/23/06/32802451/tech-sector-fuels-s-amp-p-500-to-new-highs-while-crypto-endures-regulatory-challe,20230609T200030,['Natan Ponieman'],"The S&P 500 rode the positive sentiment from the tech sector this week, crossing the 4,300 mark for the first time since August as investors become increasingly hopeful the Fed will announce a pause on interest rate hikes next week. The Nasdaq Composite and the Dow Jones also traded higher on ...",https://cdn.benzinga.com/files/images/story/2023/wall_street_subway_shutter_0.jpeg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.451494'}]",0.116033,Neutral,"[{'ticker': 'META', 'relevance_score': '0.243701', 'ticker_sentiment_score': '0.219516', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.320974', 'ticker_sentiment_score': '0.187322', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.395012', 'ticker_sentiment_score': '0.207258', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'COIN', 'relevance_score': '0.243701', 'ticker_sentiment_score': '-0.182433', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GM', 'relevance_score': '0.320974', 'ticker_sentiment_score': '0.177656', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.082393', 'ticker_sentiment_score': '-0.134943', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.082393', 'ticker_sentiment_score': '-0.134943', 'ticker_sentiment_label': 'Neutral'}]"
3,Is Apple's Vision Pro Headset a Game-Changer or Dead on Arrival?,https://www.fool.com/investing/2023/06/09/is-apples-vision-pro-headset-a-game-changer-or-dea/,20230609T200000,['Danny Vena'],The iPhone maker has a long history of creating demand -- and playing the long game.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735595%2Fapple-wwcd23-vision-pro-with-battery-230605.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.796627'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.238098,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.633981', 'ticker_sentiment_score': '0.381166', 'ticker_sentiment_label': 'Bullish'}]"
4,Zuckerberg: Meta could be 'primary beneficiary' of Apple Vision Pro release,https://www.marketwatch.com/story/mark-zuckerberg-says-meta-could-be-primary-beneficiary-of-apple-vision-pro-release-1455fbe3,20230609T193800,['Weston Blasi'],"""A lot of people aren't going to find that to be affordable,"" Meta CEO Mark Zuckerberg said about the $3,499 price of Apple's Vision Pro VR headset.",https://images.mktw.net/im-797923/horizontal,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.328676,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.866386', 'ticker_sentiment_score': '0.512091', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.866386', 'ticker_sentiment_score': '0.512091', 'ticker_sentiment_label': 'Bullish'}]"
5,Breaking Down The Big 7 Tech Players' Outsized Roles,https://www.zacks.com/commentary/2106600/breaking-down-the-big-7-tech-players-outsized-roles,20230609T184700,['Zacks Investment Research'],This elite group of 7 mega-cap companies currently accounts for 27.5% of the S&P 500 index's total market capitalization and is expected to bring in 16.2% of the index's total earnings this year.,https://staticx-tuner.zacks.com/images/articles/main/6d/30194.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.110236,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.065416', 'ticker_sentiment_score': '0.077087', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.162583', 'ticker_sentiment_score': '0.183112', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.065416', 'ticker_sentiment_score': '0.077087', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.097987', 'ticker_sentiment_score': '0.070698', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.097987', 'ticker_sentiment_score': '0.070698', 'ticker_sentiment_label': 'Neutral'}]"
6,"Sun Valley 2023 Guest List Spans Mark Zuckerberg, Tim Cook, Bill Gates - Will Tesla Boss Elon Musk Attend? - Microsoft  ( NASDAQ:MSFT ) , Netflix  ( NASDAQ:NFLX ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) , Paramount Global  ( NASDAQ:PARA ) , Activision Blizzard  ( NASDAQ:ATVI ) , Warner Bros. Discovery  ( NASDAQ:WBD ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/news/23/06/32800677/sun-valley-2023-guest-list-spans-mark-zuckerberg-tim-cook-bill-gates-will-tesla-boss-elon-musk-atten,20230609T175039,['Shanthi Rexaline'],"This year's installment of the Sun Valley Conference is about a month away, and excitement is building up ahead of this annual event. The event, from private investment firm Allen & Company, is colloquially called the ""summer camp of billionaires"" because it hosts the high-and-mighty of the ...",https://cdn.benzinga.com/files/images/story/2023/Sun_Valley.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.1711,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.21686', 'ticker_sentiment_score': '0.020267', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.145583', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.145583', 'ticker_sentiment_score': '-0.114682', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.145583', 'ticker_sentiment_score': '-0.114682', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.145583', 'ticker_sentiment_score': '0.14006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PARA', 'relevance_score': '0.145583', 'ticker_sentiment_score': '-0.114682', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ATVI', 'relevance_score': '0.145583', 'ticker_sentiment_score': '0.12471', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.073098', 'ticker_sentiment_score': '0.138138', 'ticker_sentiment_label': 'Neutral'}]"
7,How can we possibly be in a bull market right now? Two letters: AI | Business,https://www.cnn.com/2023/06/09/investing/bull-market-artificial-intelligence/index.html,20230609T155500,['Nicole Goodkind'],How can we possibly be in a bull market right now? Two letters: AI ...,"https://media.cnn.com/api/v1/images/stellar/prod/230608160907-new-york-stock-exchange-060823-restricted.jpg?c=16x9&q=h_144,w_256,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.04848,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.128337', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.240489', 'ticker_sentiment_score': '0.11595', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STT', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.12165', 'ticker_sentiment_score': '0.07605', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.061003', 'ticker_sentiment_score': '-0.039', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.061003', 'ticker_sentiment_score': '0.063', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.240489', 'ticker_sentiment_score': '0.11595', 'ticker_sentiment_label': 'Neutral'}]"
8,5 Best Performing ETFs of the New Bull Market,https://www.zacks.com/stock/news/2106497/5-best-performing-etfs-of-the-new-bull-market,20230609T153500,['Zacks Investment Research'],The top ETF performers are from the tech sector and dominating the new bull market over the past six months.,https://staticx-tuner.zacks.com/images/articles/main/de/34055.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.972193'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",0.198854,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.160099', 'ticker_sentiment_score': '0.114978', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.080458', 'ticker_sentiment_score': '0.099233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.238133', 'ticker_sentiment_score': '0.154285', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.080458', 'ticker_sentiment_score': '0.099233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.080458', 'ticker_sentiment_score': '0.099233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.080458', 'ticker_sentiment_score': '0.099233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.313817', 'ticker_sentiment_score': '0.191669', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
9,"S&P 500 Bull Market Kicks Off, But The Dominance Of 7 Stocks Leaves S&P 493 In The Dust - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) , NVIDIA  ( NASDAQ:NVDA ) , Tesla  ( NASDAQ:TSLA ) , Moderna  ( NASDAQ:MRNA ) , SPDR S&P 500  ( ARCA:SPY ) , Amazon.com  ( NASDAQ:AMZN ) , Invesco S&P 500 Equal Weight ETF  ( ARCA:RSP ) ",https://www.benzinga.com/news/large-cap/23/06/32798115/s-amp-p-500-bull-market-kicks-off-but-the-dominance-of-7-stocks-leaves-s-amp-p-493-in-the-dust,20230609T152911,['Piero Cingari'],"The S&P 500 index, represented by the SPDR S&P 500 ETF Trust SPY, officially entered a bull market on June 8, surging more than 20% since its October 2022 lows. The S&P 493 index, which excludes the performance of only seven of the 500 largest U.S. stocks, remains nearly unchanged in 2023.","https://cdn.benzinga.com/files/images/story/2023/Economy,_bull_market,_shutterstock.jpeg?width=1200&height=800&fit=crop",Benzinga,Trading,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.961735'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.244881,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.178459', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.178459', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.178459', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.264897', 'ticker_sentiment_score': '0.082152', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.178459', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.264897', 'ticker_sentiment_score': '0.082152', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.089797', 'ticker_sentiment_score': '0.174977', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MRNA', 'relevance_score': '0.178459', 'ticker_sentiment_score': '0.092588', 'ticker_sentiment_label': 'Neutral'}]"
