,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,Apple Faces Major Leadership Reshuffle As iPhone Design Chief Exits: Report - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/equities/23/12/36167161/apple-faces-major-leadership-reshuffle-as-iphone-design-chief-exits-report,20231209T203831,['Nabaparna Bhattacharya'],"Apple Inc. AAPL is reportedly experiencing a significant shift in its leadership, with the departure of Tang Tan, the vice president of product design.",https://cdn.benzinga.com/files/images/story/2023/12/09/shutterstock_217604671.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.1636,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.699089', 'ticker_sentiment_score': '0.293968', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
1,Lionel Messi To The Rescue: Could Soccer Superstar Help Beer Company Move Past Boycott And Backlash? - Anheuser-Busch InBev  ( NYSE:BUD ) ,https://www.benzinga.com/general/sports/23/12/36166611/lionel-messi-to-the-rescue-could-soccer-superstar-help-beer-company-move-past-boycott-and-backlash,20231209T153530,['Chris Katje'],"Beer company Anheuser-Busch InBev BUD has faced struggles and setbacks in 2023, following boycotts and backlash against its Bud Light brand. As the company continues to try to move past the boycott and declining sales of Bud Light, it could have a way to kick things ahead.",https://cdn.benzinga.com/files/images/story/2023/Leo-Lionel-Messi-During-The-Ligue-1-Foot.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.348735,Somewhat-Bullish,"[{'ticker': 'BUD', 'relevance_score': '0.239698', 'ticker_sentiment_score': '-0.085957', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.16117', 'ticker_sentiment_score': '0.166012', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2,3 Great Foreign Companies to Invest in Right Now,https://www.fool.com/investing/2023/12/09/3-great-foregin-companies-to-invest-in-right-now/,20231209T123000,['Travis Hoium'],There are some great companies outside of the U.S.,https://media.ycharts.com/charts/08ca0de4b78d987ecd5f8759d05917fd.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.744043'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.269298,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.073321', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MELI', 'relevance_score': '0.2872', 'ticker_sentiment_score': '0.242438', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.073321', 'ticker_sentiment_score': '-0.052749', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.146025', 'ticker_sentiment_score': '0.082062', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.354572', 'ticker_sentiment_score': '0.094365', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.073321', 'ticker_sentiment_score': '-0.052749', 'ticker_sentiment_label': 'Neutral'}]"
3,"If You Invested $1,000 In Microsoft When Windows 2.0 Was Launched, Here's How Much You'd Have Today - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/23/12/36165901/if-you-invested-1-000-in-microsoft-when-windows-2-0-was-launched-heres-how-much-youd-have-today,20231209T122356,['Rounak Jain'],"Microsoft Corp.'s MSFT Windows operating system powers billions of notebooks, desktop computers, and other devices across the world. Windows' success and Microsoft's other services have propelled the company's market capitalization to $2.76 trillion today, making it the second-largest company in ...",https://cdn.benzinga.com/files/images/story/2023/Windows-Xp-Logo-On-A-Laptop--Jakarta--23.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",0.172679,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.793902', 'ticker_sentiment_score': '0.182467', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNEJF', 'relevance_score': '0.181819', 'ticker_sentiment_score': '0.349947', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.181819', 'ticker_sentiment_score': '-0.028486', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.269776', 'ticker_sentiment_score': '-0.296654', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
4,1 Magnificent Stock to Buy That Is Near Its 52-Week Low,https://www.fool.com/investing/2023/12/09/magnificent-stock-buy-near-its-52-week-low/,20231209T121000,['Justin Pope'],A thriving stock market is making deals harder to come by. Here is one.,https://media.ycharts.com/charts/08d87964b130575ac4dc791f13c098d3.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",0.179805,Somewhat-Bullish,"[{'ticker': 'INTU', 'relevance_score': '0.069094', 'ticker_sentiment_score': '0.038103', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PYPL', 'relevance_score': '0.859515', 'ticker_sentiment_score': '0.319794', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.137671', 'ticker_sentiment_score': '-0.107952', 'ticker_sentiment_label': 'Neutral'}]"
5,5 No-Brainer Stocks to Buy Before 2024,https://www.fool.com/investing/2023/12/09/5-no-brainer-stocks-to-buy-before-2024/,20231209T100000,['Adria Cimino'],These stocks are trading for a bargain right now.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F757640%2Fgettyimages-friends-new-years.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.999981'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.419019,Bullish,"[{'ticker': 'CHWY', 'relevance_score': '0.235062', 'ticker_sentiment_score': '0.418155', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.158', 'ticker_sentiment_score': '0.155892', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HD', 'relevance_score': '0.19677', 'ticker_sentiment_score': '0.333605', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KO', 'relevance_score': '0.118842', 'ticker_sentiment_score': '0.265345', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.19677', 'ticker_sentiment_score': '0.232096', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
6,Apple Pulls Plug On 'iMessage For Android' App Beeper Mini: It's Back To Green Bubbles Now For Android Users - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/12/36165068/apple-pulls-plug-on-imessage-for-android-app-beeper-mini-its-back-to-green-bubbles-now-for-android-u,20231209T053159,['Rounak Jain'],Apple Inc. AAPL has moved quickly to shut down the 'iMessage for Android' app Beeper Mini. The messaging startup posted an update on X that it is experiencing an outage.,https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.016522,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.59972', 'ticker_sentiment_score': '-0.028138', 'ticker_sentiment_label': 'Neutral'}]"
7,"Apple's iPhone, watch product design chief Tang Tan to leave in shake-up",https://www.business-standard.com/world-news/apple-s-iphone-watch-product-design-chief-tang-tan-to-leave-in-shake-up-123120900080_1.html,20231209T014001,['Bloomberg'],"The Apple Inc. executive in charge of product design for the iPhone and smartwatch is stepping down, bringing a shake-up to the company's most critical product lines.","https://bsmedia.business-standard.com/_media/bs/img/article/2023-11/29/full/1701231472-9399.jpg?im=FeatureCrop,size=(826,465)",Business Standard,GoogleRSS,www.business-standard.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.030583,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.075161', 'ticker_sentiment_score': '-0.094913', 'ticker_sentiment_label': 'Neutral'}]"
8,Apple  ( AAPL )  Rises Higher Than Market: Key Facts,https://www.zacks.com/stock/news/2195768/apple-aapl-rises-higher-than-market-key-facts,20231208T224513,['Zacks Equity Research'],"In the latest trading session, Apple (AAPL) closed at $195.71, marking a +0.74% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default156.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.242978,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.5341', 'ticker_sentiment_score': '0.285814', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
9,Rally Ready To Run? 5 Stocks In Buy Zones As Tesla Sets Up,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-looks-ready-to-run-again-5-stocks-in-buy-zones-as-tesla-sets-up/,20231208T215800,"['ED CARSON', ""Investor's Business Daily""]","Dow Jones futures will open Sunday evening, along with S&P 500 futures and Nasdaq futures. The Federal Reserve meeting looms as investors look for an shift toward rate cuts. The stock market rally enjoyed modest weekly gains, with the major indexes reversing higher after Wednesday.",https://www.investors.com/wp-content/uploads/2016/12/YRend_runners_123016_adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",0.085875,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.078611', 'ticker_sentiment_score': '0.038482', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.046722', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.28253', 'ticker_sentiment_score': '0.066787', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.083922', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.182113', 'ticker_sentiment_score': '0.089499', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.207571', 'ticker_sentiment_score': '0.162266', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.207571', 'ticker_sentiment_score': '0.071478', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.078611', 'ticker_sentiment_score': '-0.00311', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.052455', 'ticker_sentiment_score': '0.046722', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ARM', 'relevance_score': '0.104683', 'ticker_sentiment_score': '0.059643', 'ticker_sentiment_label': 'Neutral'}]"
