,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,Income Investing: 3 Technology Stocks Worth Consideration,https://www.zacks.com/stock/news/2092708/income-investing-3-technology-stocks-worth-consideration,20230509T212400,['Zacks Investment Research'],Investors shouldn't forget about technology stocks when considering an income-generating portfolio.,https://staticx-tuner.zacks.com/images/default_article_images/default66.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.87644'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.375932,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.422661', 'ticker_sentiment_score': '0.190236', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.484408', 'ticker_sentiment_score': '0.497806', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TXN', 'relevance_score': '0.357636', 'ticker_sentiment_score': '0.202448', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
1,"S&P 500, Nasdaq Dabble in Bull-Market Territory: What Are 'The Big 5 Stocks' Pulling The US Stock Market Out of The Woods? - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/large-cap/23/05/32299984/s-p-500-nasdaq-dabble-in-bull-market-territory-what-are-the-big-5-stocks-pulling-the-us-stock-mark,20230509T205700,['Piero Cingari'],"The S&P 500 index, which is tracked by the SPDR S&P 500 ETF Trust SPY, is up 7.8% year to date, while the Nasdaq 100, tracked by the QQQ Invesco Trust Series 1 QQQ soared 19.9% this year, as AI growth and expectations on Fed rate peaking fuelled the tech overperformance.",https://cdn.benzinga.com/files/images/story/2023/05/09/shutterstock_1029670141.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.197389,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.137649', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.248264', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.291182', 'ticker_sentiment_score': '0.152158', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.19661', 'ticker_sentiment_score': '0.170867', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.19661', 'ticker_sentiment_score': '0.125095', 'ticker_sentiment_label': 'Neutral'}]"
2,What's Going On With SPDR S&P 500 ETF Today - SPDR S&P 500  ( ARCA:SPY ) ,https://www.benzinga.com/news/23/05/32296341/whats-going-on-with-spdr-s-p-500-etf-today,20230509T190052,['Anusuya Lahiri'],"SPDR S&P 500 SPY is trading lower Tuesday ahead of the April Consumer Price Index inflation report likely for release on Wednesday. Unexpectedly strong inflation data might dampen investors, particularly for tech-related equities, as it leads to higher expenses, lower pricing power, and lower ...",https://cdn.benzinga.com/files/images/story/2023/05/09/stock_marketblur-1853262_1920_0.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.250643,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.666827', 'ticker_sentiment_score': '-0.417962', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVDA', 'relevance_score': '0.532043', 'ticker_sentiment_score': '0.109437', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.666827', 'ticker_sentiment_score': '-0.417962', 'ticker_sentiment_label': 'Bearish'}]"
3,"Apple and Android smartphone sales are weak, but another stock is paying the price",https://www.marketwatch.com/story/apple-and-android-smartphone-sales-are-weak-but-another-stock-is-paying-the-price-89e95e50,20230509T182700,['Wallace Witkowski'],Skyworks stock falls as analysts parse how much weak Android and Apple smartphone sales figure into the wireless chip maker's forecast.,https://images.mktw.net/im-778755/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.058725,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.428632', 'ticker_sentiment_score': '-0.317056', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SWKS', 'relevance_score': '0.742397', 'ticker_sentiment_score': '0.096717', 'ticker_sentiment_label': 'Neutral'}]"
4,Finding the Next Double  ( 5 Factors to Consider ) ,https://www.zacks.com/commentary/2092558/finding-the-next-double-5-factors-to-consider,20230509T172100,['Zacks Investment Research'],"Jesse Livermore once famously said, ""those who can both be right and sit tight are uncommon."" Andrew Rocco shows you how to find and (more importantly) how to handle big winning stocks.",https://staticx-tuner.zacks.com/images/default_article_images/default138.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.231914,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.226374', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.090277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.119532', 'ticker_sentiment_score': '0.090277', 'ticker_sentiment_label': 'Neutral'}]"
5,"PayPal Earnings Review: A Strong Quarter, but Highly Competitive Industry",https://www.zacks.com/stock/news/2092556/paypal-earnings-review-a-strong-quarter-but-highly-competitive-industry,20230509T165100,['Zacks Investment Research'],PayPal ( PYPL Quick QuotePYPL - ) is one of the largest online payment solutions provider in the world. PayPal has a robust suite of products to enable smooth and secure transactions for both customers and merchants.,https://staticx-tuner.zacks.com/images/articles/main/1a/100.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.178887,Somewhat-Bullish,"[{'ticker': 'PYPL', 'relevance_score': '0.685386', 'ticker_sentiment_score': '0.314915', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.198493', 'ticker_sentiment_score': '0.07841', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.036049', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MA', 'relevance_score': '0.198493', 'ticker_sentiment_score': '0.053562', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.036049', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.32478', 'ticker_sentiment_score': '0.08654', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SQ', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.193021', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
6,"Debt Ceiling Showdown: Wall Street Watches White House As Talks Begin, Awaits Tomorrow's CPI",https://www.benzinga.com/markets/23/05/32295976/debt-ceiling-showdown-wall-street-watches-white-house-as-talks-begin-awaits-tomorrows-cpi,20230509T161600,['TD Ameritrade Network'],"( Tuesday market open ) Wall Street's collective eyes turn to Washington, D.C., today when President Biden and congressional leaders gather to discuss the debt ceiling. Neither side has indicated that it intends to budge, but investors might be encouraged just to see them talking.",https://cdn.benzinga.com/files/images/story/2023/05/09/shutterstock_306271739_3.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.999973'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.995869'}, {'topic': 'Economy - Macro', 'relevance_score': '0.310843'}]",-0.101029,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.042609', 'ticker_sentiment_score': '0.040521', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PYPL', 'relevance_score': '0.042609', 'ticker_sentiment_score': '0.056705', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.042609', 'ticker_sentiment_score': '0.040521', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGHI', 'relevance_score': '0.021312', 'ticker_sentiment_score': '-0.112609', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.063876', 'ticker_sentiment_score': '0.041166', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.042609', 'ticker_sentiment_score': '0.040521', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HD', 'relevance_score': '0.042609', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.021312', 'ticker_sentiment_score': '0.004574', 'ticker_sentiment_label': 'Neutral'}]"
7,Apple Unusual Options Activity For May 09 - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/markets/options/23/05/32294295/apple-unusual-options-activity-for-may-09,20230509T151634,['Benzinga Insights'],"Someone with a lot of money to spend has taken a bullish stance on Apple AAPL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://cdn.benzinga.com/files/images/story/2023/movers_image_8806.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.15283,Somewhat-Bullish,"[{'ticker': 'CCORF', 'relevance_score': '0.097062', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.82023', 'ticker_sentiment_score': '0.179392', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
8,Apple Just Upped Its Dividend: What You Should Know,https://www.fool.com/investing/2023/05/09/apple-just-upped-its-dividend-what-you-should-know/,20230509T144600,['Daniel Sparks'],"The company continues to creatively return huge sums of cash to shareholders, both directly and indirectly.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F730945%2Fdrawing-growth-of-money-over-time.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.988787'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",0.305726,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.654246', 'ticker_sentiment_score': '0.385483', 'ticker_sentiment_label': 'Bullish'}]"
9,"Skyworks Solutions Faces Multi-Quarter Headwinds: 5 Analysts Give Mixed Reviews - Apple  ( NASDAQ:AAPL ) , Skyworks Solutions  ( NASDAQ:SWKS ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/05/32290977/skyworks-solutions-faces-multi-quarter-headwinds-5-analysts-give-mixed-reviews,20230509T144511,['Priya Nigam'],"Shares of Skyworks Solutions Inc SWKS tanked in early trading on Tuesday, after the company reported downbeat quarterly results and issued a weak guidance. Here are some key analyst takeaways from the earnings release.",https://cdn.benzinga.com/files/images/story/2023/05/09/skyworks.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.128771,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.326283', 'ticker_sentiment_score': '0.165466', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SWKS', 'relevance_score': '0.472338', 'ticker_sentiment_score': '-0.084825', 'ticker_sentiment_label': 'Neutral'}]"
10,Why AI Is a Game-Changer for the Music Industry,https://www.fool.com/investing/2023/05/09/why-ai-is-a-game-changer-for-the-music-industry/,20230509T143900,['Anders Bylund'],"Discover how artificial intelligence is transforming the music industry and creating new opportunities for artists, platforms, and listeners.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F731610%2Frobot-hand-presses-piano-key.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.38568,Bullish,"[{'ticker': 'SPOT', 'relevance_score': '0.068209', 'ticker_sentiment_score': '0.107335', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.068209', 'ticker_sentiment_score': '0.127029', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.068209', 'ticker_sentiment_score': '-0.018163', 'ticker_sentiment_label': 'Neutral'}]"
11,Is the Recent Sell-Off by Congress a Sign of Trouble for Apple? - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/government/23/05/32291296/is-the-recent-sell-off-by-congress-a-sign-of-trouble-for-apple,20230509T141828,['Benzinga Insights'],"Over the past three months, congress has sold over $32K dollars worth of Apple AAPL stock. A total of 4 transactions have taken place by 4 different congressional members with Scott Franklin, Thomas R. Carper selling the most, totaling $30,002.00 worth of AAPL stock.",https://cdn.benzinga.com/files/images/story/2023/insider_image_1543.jpeg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",0.220503,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.745397', 'ticker_sentiment_score': '0.307579', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
12,5 Most-Loved ETFs of Last Week,https://www.zacks.com/stock/news/2092397/5-most-loved-etfs-of-last-week,20230509T140500,['Zacks Investment Research'],"Overall, ETFs pulled in a modest $260 million in capital for the week (ending May 5), bringing total inflows of $111.7 billion year to date.",https://staticx-tuner.zacks.com/images/articles/main/b8/10469.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.214815,Somewhat-Bullish,"[{'ticker': 'IVZ', 'relevance_score': '0.208644', 'ticker_sentiment_score': '0.150473', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.126119', 'ticker_sentiment_score': '0.10189', 'ticker_sentiment_label': 'Neutral'}]"
13,GM hires former Apple executive Abbott to lead software unit,https://www.reuters.com/business/autos-transportation/gm-hires-former-apple-executive-abbott-lead-software-unit-2023-05-09/,20230509T134700,['Reuters'],May 9 ( Reuters ) - General Motors Co ( GM.N ) on Tuesday named former Apple Inc ( AAPL.O ) executive Mike Abbott to lead a division that will bring together three software functions within the company.,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MJ3ZREPIHRLYHHASCHROQSGGYM.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.192542,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.093876', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.160633', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.31482', 'ticker_sentiment_score': '0.075576', 'ticker_sentiment_label': 'Neutral'}]"
