,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,Apple  ( AAPL )  Rises Higher Than Market: Key Facts,https://www.zacks.com/stock/news/2162949/apple-aapl-rises-higher-than-market-key-facts,20231009T214519,['Zacks Equity Research'],"In the most recent trading session, Apple (AAPL) closed at $178.99, indicating a +0.85% shift from the previous trading day.",https://staticx-tuner.zacks.com/images/default_article_images/default258.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",0.121756,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.553265', 'ticker_sentiment_score': '0.23988', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
1,"Independent Software Vendors Market to grow by USD 1,738.53 billion from 2022 to 2027, Growth Driven by Increase ... - PR Newswire",https://www.prnewswire.com/news-releases/independent-software-vendors-market-to-grow-by-usd-1-738-53-billion-from-2022-to-2027--growth-driven-by-increase-in-volume-of-enterprise-data--technavio-301950084.html,20231009T214500,[],"Independent Software Vendors Market to grow by USD 1,738.53 billion from 2022 to 2027, Growth Driven by Increase ... PR ...",,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.284209,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SAP', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADSK', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HPQ', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMSWA', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.259038', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NTNX', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBM', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NOW', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'OTEX', 'relevance_score': '0.053509', 'ticker_sentiment_score': '0.05277', 'ticker_sentiment_label': 'Neutral'}]"
2,Dow Jones Futures: Will Israel-Hamas War Derail Market Rally?,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-will-israel-hamas-war-derail-new-stock-market-rally/,20231009T211000,"['SCOTT LEHTONEN', ""Investor's Business Daily""]","Dow Jones futures were little changed ahead of Tuesday's open, along with S&P 500 futures and Nasdaq 100 futures, in overnight trade. The major stock indexes reversed from early sharp losses Monday, as Wall Street worried that the Israel-Hamas war could derail the new stock market rally.",https://www.investors.com/wp-content/uploads/2021/09/Stock-wallstreetflag-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",0.099634,Neutral,"[{'ticker': 'DKNG', 'relevance_score': '0.10087', 'ticker_sentiment_score': '0.148569', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.10087', 'ticker_sentiment_score': '0.15592', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.10087', 'ticker_sentiment_score': '-0.056317', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.167322', 'ticker_sentiment_score': '-0.099045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANET', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.174614', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.084187', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.134214', 'ticker_sentiment_score': '0.077667', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.084187', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DAL', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.084187', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DUOL', 'relevance_score': '0.10087', 'ticker_sentiment_score': '0.095838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.167322', 'ticker_sentiment_score': '0.125096', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.134214', 'ticker_sentiment_score': '0.043644', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.134214', 'ticker_sentiment_score': '-0.024316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.067347', 'ticker_sentiment_score': '0.084187', 'ticker_sentiment_label': 'Neutral'}]"
3,"Amazon, Walmart Holiday Deals Will Tow In This Shopping Trend",https://www.investors.com/news/holiday-shopping-amazon-walmart-deals-will-tow-in-this-hot-shopping-trend/,20231009T201900,"['APARNA NARAYANAN', ""Investor's Business Daily""]","Holiday shopping deals from the nation's biggest retailers, along with S&P 500 and Dow Jones earnings, take off in earnest this week. This year, analysts and companies expect surging use of ""buy now, pay later"" apps like Affirm ( AFRM ) to pay for seasonal splurges, amid the cost-of-living crisis.",https://www.investors.com/wp-content/uploads/2018/10/Stock-Shopping-Holiday-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.00728,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.171688', 'ticker_sentiment_score': '-0.224567', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'ULTA', 'relevance_score': '0.114956', 'ticker_sentiment_score': '0.221395', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ADBE', 'relevance_score': '0.335519', 'ticker_sentiment_score': '0.173095', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BBY', 'relevance_score': '0.114956', 'ticker_sentiment_score': '0.115779', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HD', 'relevance_score': '0.114956', 'ticker_sentiment_score': '0.221395', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AFRM', 'relevance_score': '0.282234', 'ticker_sentiment_score': '-0.113253', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.171688', 'ticker_sentiment_score': '0.134244', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.114956', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
4,"'We're literally being stolen from, in plain sight': Musicians are tired of venues taking their T-shirt money, and they're fighting back.",https://www.marketwatch.com/story/were-literally-being-stolen-from-in-plain-sight-musicians-are-tired-of-venues-taking-their-t-shirt-money-and-theyre-fighting-back-5b3b5a57,20231009T191400,['Jeremy C. Owens'],"Artists are going public about a practice they call ""robbery"" and ""wage theft"" to inform fans why their merchandise costs so much.",https://images.mktw.net/im-863531/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.073975,Neutral,"[{'ticker': 'LYV', 'relevance_score': '0.038253', 'ticker_sentiment_score': '-0.037917', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.038253', 'ticker_sentiment_score': '0.082783', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPOT', 'relevance_score': '0.038253', 'ticker_sentiment_score': '0.082783', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.038253', 'ticker_sentiment_score': '0.109156', 'ticker_sentiment_label': 'Neutral'}]"
5,AAPL: Eyes on Apple  ( AAPL ) : Is Now a Smart Time to Buy Tech?,https://stocknews.com/news/aapl-dakt-pcrfy-iti-eyes-on-apple-aapl-is-now-a-smart-time-to/,20231009T182621,['StockNews.com Staff'],"The U.S. stock market ended last week on a positive note, as the job report showed that employment in September rose by the most in eight months, raising the possibility of a ""soft landing"" scenario the Federal Reserve is aiming for. The tech-heavy NASDAQ Composite gained 1.6% intraday, ending ...",https://stocknews.com/wp-content/uploads/2022/01/shutterstock_1074349106-1-scaled.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.186576,Somewhat-Bullish,"[{'ticker': 'PCRFF', 'relevance_score': '0.02607', 'ticker_sentiment_score': '0.116768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DAKT', 'relevance_score': '0.052112', 'ticker_sentiment_score': '0.126537', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.547729', 'ticker_sentiment_score': '0.251844', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ITI', 'relevance_score': '0.052112', 'ticker_sentiment_score': '0.126537', 'ticker_sentiment_label': 'Neutral'}]"
6,Let's Look at Amazon's Big Day and Why This Food Name Is No Small Fry,https://aap.thestreet.com/story/16135076/1/let-s-look-at-amazon-s-big-day-and-why-this-food-name-is-no-small-fry.html,20231009T173900,[],"* Amazon's 'Big Deal Days' will face holiday-time competition from Target, Walmart, others. * Why we're eying Adobe, HP, and Lamb Weston investor events. Amazon's ( AMZN ) two-day Prime sale, ""Prime Big Deal Days,"" hits this week and is expected to generate around $8 billion in revenue.",http://s.thestreet.com/files/tsc/v2008/photos/contrib/uploads/58f66e07-150b-11ea-805f-f1d26902de24.png,The Street,GoogleRSS,aap.thestreet.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.111489,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.215894', 'ticker_sentiment_score': '-0.036464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.251054', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.215894', 'ticker_sentiment_score': '-0.036464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.108958', 'ticker_sentiment_score': '0.079545', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADBE', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.257512', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BBY', 'relevance_score': '0.215894', 'ticker_sentiment_score': '0.211093', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LW', 'relevance_score': '0.215894', 'ticker_sentiment_score': '0.109838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.251054', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
7,Let's Look at Amazon's Big Day and Why This Food Name Is No Small Fry,https://aap.thestreet.com/story/16135076/1/let-s-look-at-amazon-s-big-day-why-this-company-is-no-small-fry-for-mcdonald-s.html,20231009T173900,[],"* Amazon's 'Big Deal Days' will face holiday-time competition from Target, Walmart, others. * Why we're eying Adobe, HP, and Lamb Weston investor events. Amazon's ( AMZN ) two-day Prime sale, ""Prime Big Deal Days,"" hits this week and is expected to generate around $8 billion in revenue.",http://s.thestreet.com/files/tsc/v2008/photos/contrib/uploads/58f66e07-150b-11ea-805f-f1d26902de24.png,The Street,GoogleRSS,aap.thestreet.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.111489,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.215894', 'ticker_sentiment_score': '-0.036464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TGT', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.251054', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.215894', 'ticker_sentiment_score': '-0.036464', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.108958', 'ticker_sentiment_score': '0.079545', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADBE', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.257512', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BBY', 'relevance_score': '0.215894', 'ticker_sentiment_score': '0.211093', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LW', 'relevance_score': '0.215894', 'ticker_sentiment_score': '0.109838', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.318897', 'ticker_sentiment_score': '0.251054', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
8,"Playing Defense: ""Risk-Off"" Trading Dominates, Oil Surges After Surprise Attack on Israel - Citigroup  ( NYSE:C ) , Check Point Software  ( NASDAQ:CHKP ) ",https://www.benzinga.com/markets/23/10/35149559/playing-defense-risk-off-trading-dominates-oil-surges-after-surprise-attack-on-israel,20231009T173220,['Schwab Center for Financial Research'],"( Monday market open ) After months of elevated Wall Street uncertainty, war in the Middle East added a fresh dose of geopolitical risk and threatened last week's hard-fought but precarious market gains.",https://cdn.benzinga.com/files/images/story/2023/10/09/shutterstock_306271739_10.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.999855'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.988787'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",-0.050853,Neutral,"[{'ticker': 'BLK', 'relevance_score': '0.036365', 'ticker_sentiment_score': '0.08414', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.036365', 'ticker_sentiment_score': '-0.06219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0362', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0362', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MBLY', 'relevance_score': '0.036365', 'ticker_sentiment_score': '0.090814', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DPZ', 'relevance_score': '0.054524', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.036365', 'ticker_sentiment_score': '-0.06219', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TD', 'relevance_score': '0.108794', 'ticker_sentiment_score': '-0.047426', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DMPZF', 'relevance_score': '0.018187', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0362', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.036365', 'ticker_sentiment_score': '0.090814', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBA', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SCHW', 'relevance_score': '0.054524', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PEP', 'relevance_score': '0.072655', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:JPY', 'relevance_score': '0.036365', 'ticker_sentiment_score': '-0.015693', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.036365', 'ticker_sentiment_score': '-0.038374', 'ticker_sentiment_label': 'Neutral'}]"
9,Biden Administration Greenlights Samsung and SK Hynix's Expansion in China Despite Prevailing Restrictions - Samsung Electronics Co  ( OTC:SSNLF ) ,https://www.benzinga.com/government/23/10/35143961/biden-administration-greenlights-samsung-and-sk-hynixs-expansion-in-china-despite-prevailing-restric,20231009T154046,['Anusuya Lahiri'],"The Biden administration has granted Samsung Electronics Co SSNLF and SK Hynix Inc, the world's two largest memory makers, permission to acquire the equipment essential for maintaining and expanding their significant chipmaking operations in China.",https://cdn.benzinga.com/files/images/story/2023/10/09/samsung_chip-photo_by_pierre_lecourt_via_flickr.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.165584,Somewhat-Bullish,"[{'ticker': 'SSNLF', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.196005', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.262997', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:AMD', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.081269', 'ticker_sentiment_label': 'Neutral'}]"
