,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,Match Group Isn't Dating Google Anymore,https://www.thestreet.com/investing/match-group-isnt-dating-google-anymore,20220510T004000,['Tom Bemis'],"Operator of Tinder, Match and other dating apps sues Google over billing rules",https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg5MzY0OTE3MjIzMDQwOTE3/child-care.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.216614,Somewhat-Bearish,"[{'ticker': 'GOOG', 'relevance_score': '0.964978', 'ticker_sentiment_score': '-0.216614', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.483434', 'ticker_sentiment_score': '-0.176605', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
1,Earnings preview: Is Disney+ in for a wake-up call like Netflix?,https://www.marketwatch.com/story/earnings-preview-is-disney-in-for-a-wake-up-call-like-netflix-11652139534,20220509T233800,['Jon Swartz'],"A perfect storm of factors --- inflation, a slew of streaming services, the war in Ukraine and subscriber fatigue --- have conspired to muzzle streaming subscriptions as belt-tightening consumers jump from service to service, according to Deloitte.",https://images.mktw.net/im-272126/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",-0.059385,Neutral,"[{'ticker': 'NFLX', 'relevance_score': '0.24289', 'ticker_sentiment_score': '0.024929', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.098456', 'ticker_sentiment_score': '0.029538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.098456', 'ticker_sentiment_score': '-0.147749', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.098456', 'ticker_sentiment_score': '0.029538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.098456', 'ticker_sentiment_score': '-0.031393', 'ticker_sentiment_label': 'Neutral'}]"
2,Why Did The Nasdaq Index Fall 5% On Thursday?,https://www.benzinga.com/22/05/27097337/why-did-the-nasdaq-index-fall-5-on-thursday,20220509T231603,[],"The Nasdaq Composite Index, the benchmark for technology stocks in the US, fell to its lowest level since November 2020 on Thursday, May 5, which can be attributed to a number of factors, including lacklustre earnings from e-commerce firms like eBay  ( NASDAQ: EBAY )  and macro-economic factors like",https://blackbullmarkets.com/wp-content/uploads/2022/05/NAS100_2022-05-10_09-44-31-1024x490.png,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.972193'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",-0.264038,Somewhat-Bearish,"[{'ticker': 'GOOG', 'relevance_score': '0.075587', 'ticker_sentiment_score': '-0.002867', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.224072', 'ticker_sentiment_score': '-0.136249', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.295688', 'ticker_sentiment_score': '-0.543714', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'EBAY', 'relevance_score': '0.150498', 'ticker_sentiment_score': '-0.093961', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RIVN', 'relevance_score': '0.150498', 'ticker_sentiment_score': '-0.827525', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.224072', 'ticker_sentiment_score': '-0.543714', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'CBSU', 'relevance_score': '0.150498', 'ticker_sentiment_score': '-0.077296', 'ticker_sentiment_label': 'Neutral'}]"
3,Match sues Google after being refused the same app-store treatment as Spotify,https://www.marketwatch.com/story/match-sues-google-after-being-refused-the-same-app-store-treatment-as-spotify-11652135260,20220509T222700,['Jon Swartz'],"Match Group Inc. sued Google on Monday, alleging the search giant broke antitrust laws with billing rules for the Android app store, the latest salvo in a global brawl involving the mobile-app industry.",https://images.mktw.net/im-540975/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",-0.216573,Somewhat-Bearish,"[{'ticker': 'SPOT', 'relevance_score': '0.196971', 'ticker_sentiment_score': '-0.030131', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.829892', 'ticker_sentiment_score': '-0.217968', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.425348', 'ticker_sentiment_score': '-0.218164', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
4,3 Tech Stocks Investors Shouldn't Lose Sleep Over,https://www.zacks.com/commentary/1921428/3-tech-stocks-investors-shouldnt-lose-sleep-over,20220509T220100,['Zacks Investment Research'],"The pullback seems healthy. Additionally, these companies have established themselves in crucial aspects of the world.",https://staticx-tuner.zacks.com/images/articles/main/07/1770.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.999701'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.161647'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.124575,Neutral,"[{'ticker': 'AMD', 'relevance_score': '0.331221', 'ticker_sentiment_score': '0.03813', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ATVI', 'relevance_score': '0.075742', 'ticker_sentiment_score': '0.517187', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.36547', 'ticker_sentiment_score': '0.325133', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.36547', 'ticker_sentiment_score': '0.176168', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5,Tesla Says it Will Cover Out-of-State Abortion Costs - But Without Ever Using the Word 'Abortion',https://www.thestreet.com/technology/tesla-will-cover-abortion-costs-without-mentioning-abortion,20220509T212700,['Luc Olinga'],The abortion debate has been reignited after a leaked draft opinion suggests that Roe v. Wade could be overturned by the Supreme Court.,https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg1Nzk2NzA2NzEyMzY0Njcy/18-model-s-tesla-performance-plaid-tesla.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",-0.240001,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '0.22793', 'ticker_sentiment_score': '-0.156558', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'C', 'relevance_score': '0.370749', 'ticker_sentiment_score': '-0.156558', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.437638', 'ticker_sentiment_score': '-0.293133', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'YELP', 'relevance_score': '0.30067', 'ticker_sentiment_score': '-0.156558', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'UBER', 'relevance_score': '0.22793', 'ticker_sentiment_score': '-0.331779', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.22793', 'ticker_sentiment_score': '-0.156558', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'HCSG', 'relevance_score': '0.076921', 'ticker_sentiment_score': '0.124185', 'ticker_sentiment_label': 'Neutral'}]"
6,"EXCLUSIVE: Cannabis TV Channel 'Cannected' Launches On XBOX, Samsung, LG, Sony, Panasonic, Philips, Sharp, TCL Smart TVs",https://www.benzinga.com/markets/cannabis/22/05/27092315/exclusive-cannabis-tv-channel-cannected-launches-on-xbox-samsung-lg-sony-panasonic-philips-sharp,20220509T201935,['Javier Hasse'],"Cannected TV, a cannabis streaming channel, is expanding beyond its current distribution via Roku Inc  ( NASDAQ: ROKU ) , Apple  ( NASDAQ: AAPL )  TV and iOS, Android TV and Amazon  ( NASDAQ: AMZN )  Fire.
The channel has now added distribution across gaming, televisions, mobile and online devices f",https://cdn.benzinga.com/files/images/story/2022/05/09/cannected.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.023546,Neutral,"[{'ticker': 'PCRFF', 'relevance_score': '0.103286', 'ticker_sentiment_score': '0.019748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.204849', 'ticker_sentiment_score': '0.019748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.204849', 'ticker_sentiment_score': '0.019748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ROKU', 'relevance_score': '0.204849', 'ticker_sentiment_score': '0.011534', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.204849', 'ticker_sentiment_score': '0.011534', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.204849', 'ticker_sentiment_score': '0.011534', 'ticker_sentiment_label': 'Neutral'}]"
7,Tesla Has Big News For The Future,https://www.thestreet.com/technology/tesla-model-3-news,20220509T200700,"['Michael Tedder', 'Riley Gutiérrez McDermid']",The company has begun rolling out new ideas for cars everyone can afford.,https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg5MzYwODUwMTU3NDQ3MDYx/guardians-disney-ride-1.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.028134,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.235062', 'ticker_sentiment_score': '-0.468961', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'TWTR', 'relevance_score': '0.309864', 'ticker_sentiment_score': '0.196509', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.630286', 'ticker_sentiment_score': '-0.022051', 'ticker_sentiment_label': 'Neutral'}]"
8,Here's What Workers Hate Most About Their Job,https://www.thestreet.com/investing/return-to-office-the-great-resignation,20220509T190400,['Vidhi Choudhary'],A bunch of tasks are making workers feel gloomy and burdened at work.,https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg5MzYxNjY3Mjc0OTc1MjAw/peter-schiff.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",-0.131999,Neutral,"[{'ticker': 'PATH', 'relevance_score': '0.152838', 'ticker_sentiment_score': '0.452199', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.152838', 'ticker_sentiment_score': '-0.335331', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'JPM', 'relevance_score': '0.227503', 'ticker_sentiment_score': '-0.809663', 'ticker_sentiment_label': 'Bearish'}]"
9,Alphabet  ( GOOGL )  Boosts YouTube Music With Latest Effort,https://www.zacks.com/stock/news/1921396/alphabet-googl-boosts-youtube-music-with-latest-effort,20220509T183300,['Zacks Investment Research'],Alphabet's (GOOGL) subsidiary Google redesigns YouTube Music playlists for Android mobiles to provide an enhanced user experience.,https://staticx-tuner.zacks.com/images/articles/main/20/444.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.201825,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.34997', 'ticker_sentiment_score': '0.3118', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.34997', 'ticker_sentiment_score': '0.276271', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPOT', 'relevance_score': '0.214557', 'ticker_sentiment_score': '0.339265', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.283377', 'ticker_sentiment_score': '0.413081', 'ticker_sentiment_label': 'Bullish'}]"
