,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,Futures Due: What To Do With Stocks Near Bear Lows,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-discover-columbus-day/,20221009T203600,"['ED CARSON', ""Investor's Business Daily""]",Dow Jones Futures Loom: What Will Ailing Market Rally Discover On Columbus Day? | Investor's Business Daily Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2016/07/stock-bear-6-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}]",-0.055954,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.099066', 'ticker_sentiment_score': '-0.04502', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ENPH', 'relevance_score': '0.099066', 'ticker_sentiment_score': '-0.083469', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.074383', 'ticker_sentiment_score': '-0.094209', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.099066', 'ticker_sentiment_score': '-0.113992', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TWTR', 'relevance_score': '0.074383', 'ticker_sentiment_score': '-0.142557', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NBIX', 'relevance_score': '0.074383', 'ticker_sentiment_score': '0.095835', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.099066', 'ticker_sentiment_score': '0.036969', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.148121', 'ticker_sentiment_score': '-0.093309', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.244354', 'ticker_sentiment_score': '-0.170126', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.148121', 'ticker_sentiment_score': '-0.061694', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.074383', 'ticker_sentiment_score': '0.113032', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GHGUF', 'relevance_score': '0.024826', 'ticker_sentiment_score': '-0.187127', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.049629', 'ticker_sentiment_score': '-0.124046', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ON', 'relevance_score': '0.074383', 'ticker_sentiment_score': '-0.082804', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.049629', 'ticker_sentiment_score': '0.010034', 'ticker_sentiment_label': 'Neutral'}]"
1,Elon Musk Offers His Suggestion For China And Taiwan: 'Figure Out A Special Administrative Zone' - Tesla  ( NASDAQ:TSLA ) ,https://www.benzinga.com/news/22/10/29196137/elon-musk-offers-his-suggestion-for-china-and-taiwan-figure-out-a-special-administrative-zone,20221009T203505,['Chris Katje'],"The world's richest person has weighed in on the war between Ukraine and Russia recently. The comments by Tesla Inc TSLA CEO Elon Musk upset many. In a new interview, Musk made additional comments on the conflict in Ukraine and also discussed China and Taiwan.",https://cdn.benzinga.com/files/images/story/2022/10/09/musk_china.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.174426,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.24289', 'ticker_sentiment_score': '-0.124837', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.52949', 'ticker_sentiment_score': '0.023476', 'ticker_sentiment_label': 'Neutral'}]"
2,Apple Quietly Prepping To Transition To USB-C Chargers For Its Entire Product Lineup Before 2024: Report - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/22/10/29196263/apple-quietly-prepping-to-transition-to-usb-c-chargers-for-its-entire-product-lineup-before-2024-rep,20221009T195655,['Shanthi Rexaline'],"Loyal Apple, Inc. AAPL customers are now left with the not-so-palatable option of relying on three different chargers if they choose to have an entire gamut of Apple products, but this could soon change, according to Bloomberg's Mark Gurman.",https://cdn.benzinga.com/files/images/story/2022/10/09/apple_products5.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.071054,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.807885', 'ticker_sentiment_score': '0.132576', 'ticker_sentiment_label': 'Neutral'}]"
3,3 Companies That Could Be Worth $1 Trillion by 2030,https://www.fool.com/investing/2022/10/09/3-companies-that-could-be-worth-1-trillion-by-2030/,20221009T141500,['Travis Hoium'],"$1 trillion is a big leap for each of these companies, but they can all reach great heights.",https://media.ycharts.com/charts/96c871610236f57943241d141bc66b23.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.225704,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.060031', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.060031', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GFS', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.031324', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.115509', 'ticker_sentiment_score': '0.031324', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADBE', 'relevance_score': '0.337044', 'ticker_sentiment_score': '0.122442', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.115509', 'ticker_sentiment_score': '-0.030512', 'ticker_sentiment_label': 'Neutral'}]"
4,Top Wall Street analysts pick these stocks as the market grows increasingly uncertain,https://www.cnbc.com/2022/10/09/top-street-analysts-are-bullish-on-apple-amazon.html,20221009T112220,['Tipranks.com Staff'],"TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, including Apple & Amazon.",https://image.cnbcfm.com/api/v1/image/107071811-16545476872022-06-06t170438z_520890427_rc2gmu9e1gal_rtrmadp_0_apple-developer.jpeg?v=1665314540&w=1920&h=1080,CNBC,Investing,www.cnbc.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.296713,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.208081', 'ticker_sentiment_score': '0.160454', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GS', 'relevance_score': '0.030064', 'ticker_sentiment_score': '0.102892', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.11983', 'ticker_sentiment_score': '0.141771', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DHX', 'relevance_score': '0.208081', 'ticker_sentiment_score': '0.203957', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.14947', 'ticker_sentiment_score': '0.284052', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:AMD', 'relevance_score': '0.030064', 'ticker_sentiment_score': '0.100964', 'ticker_sentiment_label': 'Neutral'}]"
5,3 Cryptocurrencies That Will Explode as Web3 Expands,https://www.fool.com/investing/2022/10/09/3-cryptocurrencies-that-will-explode-as-web3-expan/,20221009T111500,['RJ Fulton'],"The internet is evolving, and investors can take advantage of this.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.983605'}]",0.24553,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.111101', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.13266', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.040691', 'ticker_sentiment_score': '-0.062045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.111101', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.111101', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.111101', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.390092', 'ticker_sentiment_score': '0.344781', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRYPTO:ADA', 'relevance_score': '0.081276', 'ticker_sentiment_score': '0.15206', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
6,"Will Stocks Break Bear Market Lows? AMD, Tesla Plunge",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-will-stocks-break-bear-market-low-amd-tesla-plunge/,20221008T234500,"[""Investor's Business Daily"", 'ED CARSON']","Dow Jones futures will open on Sunday evening, along with S&P 500 futures and Nasdaq futures. A new stock market rally attempt got underway this past week, with big early gains for the Dow Jones and other major indexes. But as hopes for a Fed pivot faded again, Treasury yields rebounded and ...",https://www.investors.com/wp-content/uploads/2016/07/stock-bear-6-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}]",-0.072988,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.091422', 'ticker_sentiment_score': '-0.070145', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ENPH', 'relevance_score': '0.091422', 'ticker_sentiment_score': '-0.102789', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.068632', 'ticker_sentiment_score': '-0.085127', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.091422', 'ticker_sentiment_score': '-0.070601', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TWTR', 'relevance_score': '0.068632', 'ticker_sentiment_score': '-0.133735', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NBIX', 'relevance_score': '0.068632', 'ticker_sentiment_score': '0.095309', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.091422', 'ticker_sentiment_score': '0.036283', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.136758', 'ticker_sentiment_score': '-0.067519', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.203881', 'ticker_sentiment_score': '-0.17701', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMD', 'relevance_score': '0.159268', 'ticker_sentiment_score': '-0.13054', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.068632', 'ticker_sentiment_score': '0.079237', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GHGUF', 'relevance_score': '0.022903', 'ticker_sentiment_score': '-0.173124', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.045786', 'ticker_sentiment_score': '-0.111977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ON', 'relevance_score': '0.068632', 'ticker_sentiment_score': '-0.096146', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.068632', 'ticker_sentiment_score': '-0.017391', 'ticker_sentiment_label': 'Neutral'}]"
7,"Facebook Warns 1M Users About Usernames, Passwords Stolen Via Malicious Apps - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/general/social-media/22/10/29194826/facebook-warns-1m-users-about-usernames-passwords-stolen-via-malicious-apps,20221008T210240,['Bibhu Pattnaik'],Meta Platforms Inc's META Facebook has announced that it is going to share details about Facebook users whose accounts may have been compromised due to security issues with various apps downloaded from iOS and Android.,https://cdn.benzinga.com/files/images/story/2022/10/08/screenshot_2022-10-09_at_12.15.12_am.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.036587,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.28387', 'ticker_sentiment_score': '-0.199573', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'META', 'relevance_score': '0.854205', 'ticker_sentiment_score': '-0.112286', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.414559', 'ticker_sentiment_score': '-0.008441', 'ticker_sentiment_label': 'Neutral'}]"
8,"Tesla, Twitter, Apple, Microsoft, And Why Kevin O'Leary Won't Stop Buying This Chip Stock: Bulls and Bears Of The Week - Twitter  ( NYSE:TWTR ) ",https://www.benzinga.com/trading-ideas/long-ideas/22/10/29185531/bulls-and-bears-of-the-week,20221008T154257,['Michael Cohen'],"Benzinga has examined the prospects for many investors' favorite stocks over the past week, here's a look at some of our top stories. The S&P 500 ended the week up by 0.83%, while the Nasdaq Composite finished down by 0.06% and the Dow Industrials closed 1.53% higher for the week.",https://cdn.benzinga.com/files/images/story/2022/10/07/bulls_bears3.png?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.140614,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.234307', 'ticker_sentiment_score': '0.302869', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNEJF', 'relevance_score': '0.07913', 'ticker_sentiment_score': '0.178122', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.234307', 'ticker_sentiment_score': '-0.193224', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.234307', 'ticker_sentiment_score': '-0.219737', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.234307', 'ticker_sentiment_score': '0.174633', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.308891', 'ticker_sentiment_score': '-0.051768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TWTR', 'relevance_score': '0.448842', 'ticker_sentiment_score': '0.178895', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NTDOF', 'relevance_score': '0.07913', 'ticker_sentiment_score': '0.178122', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ATVI', 'relevance_score': '0.234307', 'ticker_sentiment_score': '0.302869', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
9,Here's Why 54% of My Portfolio Is in This Top Index Fund,https://www.fool.com/retirement/2022/10/08/heres-why-54-of-my-portfolio-is-in-this-top-index/,20221008T121000,['Jamie Louko'],"This low-cost, diversified fund is building my investment nest egg.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F703825%2Fbusinesspeople-walking-on-painted-graph-going-up.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999953'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.186537,Somewhat-Bullish,"[{'ticker': 'MELI', 'relevance_score': '0.06179', 'ticker_sentiment_score': '-0.032032', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.06179', 'ticker_sentiment_score': '0.008002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMG', 'relevance_score': '0.06179', 'ticker_sentiment_score': '-0.032032', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.06179', 'ticker_sentiment_score': '0.008002', 'ticker_sentiment_label': 'Neutral'}]"
