,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,"Tesla, Amazon, Coupang, Rivian, Beigene: Musk's Share Sale, Antitrust Lawsuit, Earnings Grab Retail Investors' Eyeballs - Tesla  ( NASDAQ:TSLA ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/general/biotech/22/11/29650085/tesla-amazon-coupang-rivian-beigene-musks-share-sale-antitrust-lawsuit-earnings-grab-retail-inves,20221110T010354,['Bhavik Nair'],Major Wall Street indices closed nearly 2% lower on Wednesday after the day was marred by uncertainties including the outcome of the mid-term elections and a sell-off in the cryptocurrency market. Binance walked away from a deal to acquire FTX.com Wednesday after examining the company's ...,https://cdn.benzinga.com/files/images/story/2022/11/09/shutterstock_1946121031.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}]",-0.002399,Neutral,"[{'ticker': 'CPNG', 'relevance_score': '0.330286', 'ticker_sentiment_score': '0.253344', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RIVN', 'relevance_score': '0.223866', 'ticker_sentiment_score': '0.080595', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.430454', 'ticker_sentiment_score': '-0.084346', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BGNE', 'relevance_score': '0.223866', 'ticker_sentiment_score': '-0.003466', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.330286', 'ticker_sentiment_score': '0.176051', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.330286', 'ticker_sentiment_score': '-0.069685', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.223866', 'ticker_sentiment_score': '-0.203751', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.223866', 'ticker_sentiment_score': '-0.203751', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
1,Unity Software stock drops as revenue fall short of Wall Street expectations,https://www.marketwatch.com/story/unity-software-stock-drops-as-revenue-fall-short-of-wall-street-expectations-11668029640,20221109T222800,['Wallace Witkowski'],Unity Software Inc. shares fell in the extended session Wednesday after the company produced on-par results but a little less revenue than Wall Street would have liked.,https://images.mktw.net/im-662764/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Earnings', 'relevance_score': '0.459462'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.176128,Somewhat-Bullish,"[{'ticker': 'APP', 'relevance_score': '0.237358', 'ticker_sentiment_score': '-0.165389', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.159569', 'ticker_sentiment_score': '0.062437', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IS', 'relevance_score': '0.159569', 'ticker_sentiment_score': '0.304267', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'U', 'relevance_score': '0.159569', 'ticker_sentiment_score': '-0.009857', 'ticker_sentiment_label': 'Neutral'}]"
2,Stock Market Closes Lower After 'Red Wave' Fails As Midterm Elections Add Uncertainty,https://www.investors.com/market-trend/stock-market-today/stock-market-closes-lower-after-red-wave-fails-as-midterm-elections-add-uncertainty/,20221109T220800,"[""Investor's Business Daily"", 'MICHAEL MOLINSKI']",The midterm elections sent the stock market lower Wednesday as uncertainty about the elections themselves - not control of Congress - weighed on investors. Oil stocks plummeted and Facebook parent Meta Platforms ( META ) was one of the few bright spots in the technology sector.,https://www.investors.com/wp-content/uploads/2022/11/Stock-ballotbox-04-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.999606'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.999994'}]",-0.053143,Neutral,"[{'ticker': 'META', 'relevance_score': '0.20279', 'ticker_sentiment_score': '-0.031909', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WEN', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.073446', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.009966', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.102231', 'ticker_sentiment_score': '-0.235503', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'COP', 'relevance_score': '0.102231', 'ticker_sentiment_score': '-0.235503', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TTD', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.182302', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.009966', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'OXY', 'relevance_score': '0.102231', 'ticker_sentiment_score': '-0.072597', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.009966', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DSSMY', 'relevance_score': '0.051221', 'ticker_sentiment_score': '-0.046941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DWAC', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.06588', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFGC', 'relevance_score': '0.102231', 'ticker_sentiment_score': '-0.005457', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.102231', 'ticker_sentiment_score': '-0.235503', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'LPLA', 'relevance_score': '0.051221', 'ticker_sentiment_score': '-0.046941', 'ticker_sentiment_label': 'Neutral'}]"
3,'Is there anything about crypto that is as it seems?' FTX failure threatens industry's reputation in D.C.,https://www.marketwatch.com/story/is-there-anything-about-crypto-that-is-as-it-seems-ftx-failure-threatens-industrys-reputation-in-d-c-11668029952,20221109T213900,['Chris Matthews'],The FTX drama and Democratic overperformance in midterm elections could spell trouble for the digital-assets industry ...,https://images.mktw.net/im-662828/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.021823,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.085287', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.085287', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.046006', 'ticker_sentiment_score': '0.153906', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
4,Tesla stock hits two-year low after boss Musk sells more shares,https://www.aljazeera.com/economy/2022/11/9/tesla-stock-hits-two-year-low-after-boss-musk-sells-more-shares,20221109T204335,[],Musk's latest share sale fuelled jitters about the fallout of his Twitter buy on the world's most valuable carmaker. Tesla Inc shares have sunk to their lowest level in nearly two years after chief executive Elon Musk sold $3.95bn worth of shares in the electric-vehicle maker.,https://www.aljazeera.com/wp-content/uploads/2022/07/tesla.jpg?resize=770%2C513,Al Jareeza,n/a,www.aljazeera.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.029229,Neutral,"[{'ticker': 'ORCL', 'relevance_score': '0.067158', 'ticker_sentiment_score': '0.056335', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.067158', 'ticker_sentiment_score': '-0.086645', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.688096', 'ticker_sentiment_score': '-0.034452', 'ticker_sentiment_label': 'Neutral'}]"
5,Tesla stock hits 2-year low after Musk sells $4 bln worth of shares,https://www.reuters.com/business/autos-transportation/tesla-shares-down-over-5-hit-lowest-level-20-months-2022-11-09/,20221109T185100,['Hyunjoo Jin'],"SAN FRANCISCO, Nov 9 ( Reuters ) - Tesla Inc ( TSLA.O ) shares slid to their lowest level in nearly two years on Wednesday after Chief Executive Elon Musk sold $3.95 billion worth of shares in the electric-vehicle maker. The shares were down 6.1% at $179.66 in afternoon trading.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/5SVQHRV6SZNFTOPALUBP323NGI.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.026665,Neutral,"[{'ticker': 'ORCL', 'relevance_score': '0.06623', 'ticker_sentiment_score': '0.053253', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.06623', 'ticker_sentiment_score': '-0.08453', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.681347', 'ticker_sentiment_score': '-0.011423', 'ticker_sentiment_label': 'Neutral'}]"
6,Bet on These Equity ETFs to Follow Warren Buffett,https://www.zacks.com/stock/news/2016339/bet-on-these-equity-etfs-to-follow-warren-buffett,20221109T180000,['Zacks Investment Research'],"Buffett's company owns a specialty investment firm known as New England Asset Management, which bets big on these five stocks.",https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.264652,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.049322', 'ticker_sentiment_score': '-0.041013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.049322', 'ticker_sentiment_score': '-0.041013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.503757', 'ticker_sentiment_score': '0.019357', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.24289', 'ticker_sentiment_score': '0.063149', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.195419', 'ticker_sentiment_score': '0.317111', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.049322', 'ticker_sentiment_score': '0.089206', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HPQ', 'relevance_score': '0.147216', 'ticker_sentiment_score': '0.065893', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.147216', 'ticker_sentiment_score': '0.187393', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
7,What's Going On With Apple Shares - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/trading-ideas/movers/22/11/29641441/whats-going-on-with-apple-shares,20221109T164909,['Henry Khederian'],Apple Inc AAPL shares are trading lower by 1.58% to $137.30 Wednesday. The stock is potentially trading lower amid overall market weakness as investors anticipate upcoming CPI data. Major indices are also trading lower as investors assess the incoming results of the midterm elections.,https://cdn.benzinga.com/files/images/story/2022/11/09/25.png?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",-0.273286,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '0.784902', 'ticker_sentiment_score': '-0.460324', 'ticker_sentiment_label': 'Bearish'}]"
8,1 Green Flag and 1 Red Flag for PayPal,https://www.fool.com/investing/2022/11/09/1-green-flag-and-1-red-flag-for-paypal/,20221109T161000,['Keithen Drury'],"Slowing customer growth is a bad sign, but PayPal has plans to acquire more.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.177995,Somewhat-Bullish,"[{'ticker': 'LYV', 'relevance_score': '0.073098', 'ticker_sentiment_score': '0.147244', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PYPL', 'relevance_score': '0.800999', 'ticker_sentiment_score': '0.245505', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.21686', 'ticker_sentiment_score': '0.127491', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PINS', 'relevance_score': '0.073098', 'ticker_sentiment_score': '0.0072', 'ticker_sentiment_label': 'Neutral'}]"
9,Chipmaker TSMC plans Arizona factory expansion,https://www.foxbusiness.com/technology/chipmaker-tsmc-plans-arizona-factory-expansion,20221109T160806,[],"TSMC, the world's largest contract chipmaker and a major supplier to Apple Inc, said on Wednesday it was constructing a building that could serve as its second chip factory in Arizona in the United States.",https://static.foxbusiness.com/foxbusiness.com/content/uploads/2021/08/2021-08-26T123908Z_1816186304_RC20DP9NAJRX_RTRMADP_3_TSMC-CHIPS.jpg,Fox Business News,n/a,www.foxbusiness.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.165273,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.128822', 'ticker_sentiment_score': '0.091067', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.128822', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
