,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,"Barron's Weekend Stock Picks: Coca-Cola, Groupon And DocuSign's Dilemma - Apple  ( NASDAQ:AAPL ) , DocuSign  ( NASDAQ:DOCU ) ",https://www.benzinga.com/news/23/09/34399912/barrons-weekend-stock-picks-coca-cola-groupon-and-docusigns-dilemma,20230909T232426,['Justin Chan'],"Benzinga reviews this weekend's top stories covered by Barron's. Here are the articles investors need to read. In ""Coca-Cola Stock Has Been Struggling.",https://cdn.benzinga.com/files/images/story/2023/09/09/coca-cola.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.007284,Neutral,"[{'ticker': 'ADBE', 'relevance_score': '0.43852', 'ticker_sentiment_score': '0.43883', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GRPN', 'relevance_score': '0.43852', 'ticker_sentiment_score': '-0.113633', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.43852', 'ticker_sentiment_score': '0.168724', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'KO', 'relevance_score': '0.43852', 'ticker_sentiment_score': '-0.056782', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOCU', 'relevance_score': '0.43852', 'ticker_sentiment_score': '-0.618389', 'ticker_sentiment_label': 'Bearish'}]"
1,"Apple Could Emerge Unscathed From China Ban, Says Munster, As He Details Plan B For Averting Any Potential Impact - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/09/34398884/apple-could-emerge-unscathed-from-china-ban-says-munster-as-he-details-plan-b-for-a,20230909T223006,['Shanthi Rexaline'],"Apple, Inc. AAPL stock lost 6.4% over two sessions this week before recovering on Friday, with much of the weakness attributable to China's decision to ban iPhones from government offices and companies that work closely with the government.","https://cdn.benzinga.com/files/images/story/2023/Madrid,,Spain,-,February,05,,2022:,Apple,Logo,On,A.jpeg?width=1200&height=800&fit=crop",Benzinga,News,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.995973'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.071904,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.70655', 'ticker_sentiment_score': '0.011593', 'ticker_sentiment_label': 'Neutral'}]"
2,"Buzz: Martin Short Unifies Social Media Against Slate Hack, Plus: Miley Cyrus, Snoop & Weed - Apple  ( NASDAQ:AAPL ) , Charter Communications  ( NASDAQ:CHTR ) ",https://www.benzinga.com/general/entertainment/23/09/34395055/benzinga-buzz-martin-short-unifies-social-media-plus-miley-cyrus-snoop-weed,20230909T214606,['Anthony Noto'],"Each week, Benzinga Buzz compiles the latest entertainment news into a cohesive column for your consideration. Read on for the latest updates - both useful and irreverent. There's an old saying that's usually attributed to former President Abraham Lincoln, but I think it appears originally in ...",https://cdn.benzinga.com/files/images/story/2023/09/09/untitled_design78.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.080527,Neutral,"[{'ticker': 'CHTR', 'relevance_score': '0.131643', 'ticker_sentiment_score': '-0.087206', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.131643', 'ticker_sentiment_score': '0.063737', 'ticker_sentiment_label': 'Neutral'}]"
3,"Tesla, Apple, Disney And Shiba Inu's Shibarium Hits 1M Wallets In Just 2 Weeks: Bulls And Bears - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/09/34363350/benzinga-bulls-and-bears-tesla-apple-disney-and-shiba-inus-shibarium-hits-1m-wallets-in-,20230909T165112,['Michael Cohen'],"Benzinga examined the prospects for many investors' favorite stocks over the last week - here's a look at some of our top stories. Wall Street faced a challenging week with major indices in the red. The Dow dipped by roughly 0.8%, while the Nasdaq and S&P experienced declines of 1.9% and 1.3%, ...",https://cdn.benzinga.com/files/images/story/2023/09/08/bulls_bears3.png?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}]",-0.070686,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.199037', 'ticker_sentiment_score': '-0.16699', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.199037', 'ticker_sentiment_score': '-0.06302', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.13347', 'ticker_sentiment_score': '-0.103692', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AZLAF', 'relevance_score': '0.06697', 'ticker_sentiment_score': '-0.219863', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NKLA', 'relevance_score': '0.13347', 'ticker_sentiment_score': '-0.261557', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.13347', 'ticker_sentiment_score': '0.016183', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:SHIB', 'relevance_score': '0.263231', 'ticker_sentiment_score': '0.136473', 'ticker_sentiment_label': 'Neutral'}]"
4,Here's Everything Apple Plans To Show At Its 'Wonderlust' Event On Tuesday - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/09/34393951/heres-everything-apple-plans-to-show-at-its-wonderlust-event-on-tuesday,20230909T164820,['Bibhu Pattnaik'],"Apple Inc. AAPL is set to unveil its latest innovations, including the much-anticipated iPhone 15 series, at its ""Wonderlust"" event scheduled for September 12. What Happened: The event promises to showcase not just the new iPhone lineup but also updates to the Apple Watch and AirPods, along with ...",https://cdn.benzinga.com/files/images/story/2023/09/09/apple.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.288387,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.551622', 'ticker_sentiment_score': '0.274471', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5,Futures: Market Rally Battered; Here's What To Do,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-rally-battered-what-to-do-apple-iphone-ai-giants-oracle-adobe-due/,20230909T164500,"['ED CARSON', ""Investor's Business Daily""]",Futures: Market Rally Battered. Here's What To Do Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/04/Stock-apple-bkcindia-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",-0.062358,Neutral,"[{'ticker': 'DKNG', 'relevance_score': '0.132953', 'ticker_sentiment_score': '0.050855', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PATH', 'relevance_score': '0.185306', 'ticker_sentiment_score': '0.091535', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ROKU', 'relevance_score': '0.211191', 'ticker_sentiment_score': '0.058756', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.185306', 'ticker_sentiment_score': '-0.141615', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.05339', 'ticker_sentiment_score': '-0.133693', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.05339', 'ticker_sentiment_score': '-0.133693', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.159218', 'ticker_sentiment_score': '0.110828', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.106541', 'ticker_sentiment_score': '0.142154', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SHOP', 'relevance_score': '0.185306', 'ticker_sentiment_score': '-0.002952', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.211191', 'ticker_sentiment_score': '0.026377', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LEN', 'relevance_score': '0.05339', 'ticker_sentiment_score': '-0.079014', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ADBE', 'relevance_score': '0.185306', 'ticker_sentiment_score': '0.106182', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MAR', 'relevance_score': '0.05339', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
6,Here are 3 things for stock investors to watch in the market in the week ahead,https://www.cnbc.com/2023/09/09/here-are-3-things-for-stock-investors-to-watch-in-the-market-in-the-week-ahead.html,20230909T140101,['Zev Fima'],Investors are wondering if the September stumble on Wall Street will continue into next week.,https://image.cnbcfm.com/api/v1/image/107279065-1690799355670-gettyimages-1246875128-Apple_iPhone_14_Pro_Price_Reduction.jpeg?v=1694268061&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",-0.340796,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '0.666827', 'ticker_sentiment_score': '-0.505425', 'ticker_sentiment_label': 'Bearish'}]"
7,Could Intel's Mystery Foundry Customer Be Apple?,https://www.fool.com/investing/2023/09/09/could-intels-mystery-foundry-customer-be-apple/,20230909T125000,['Timothy Green'],It would be a huge win for Intel's foundry business.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}]",0.220711,Somewhat-Bullish,"[{'ticker': 'SSNLF', 'relevance_score': '0.069294', 'ticker_sentiment_score': '0.070681', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.069294', 'ticker_sentiment_score': '-0.073247', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.703273', 'ticker_sentiment_score': '0.439119', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'C', 'relevance_score': '0.069294', 'ticker_sentiment_score': '-0.073247', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.835867', 'ticker_sentiment_score': '0.376853', 'ticker_sentiment_label': 'Bullish'}]"
8,This Warren Buffett Stock Looks Too Good to Pass Up Right Now,https://www.fool.com/investing/2023/09/09/this-warren-buffett-stock-is-too-good-to-pass-up/,20230909T122100,['Adam Spatacco'],Apple stock took a hit following a mixed earnings report.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F745753%2Fgettyimages-1420037581.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Earnings', 'relevance_score': '0.999998'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.159895,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.668028', 'ticker_sentiment_score': '0.31062', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
9,"2 Vanguard ETFs That Could Turn $200 per Month Into $395,000 or More",https://www.fool.com/investing/2023/09/09/2-vanguard-etfs-that-could-turn-200-per-month-into/,20230909T101500,['Katie Brockman'],"With enough time, you could potentially earn well over $1 million with these ETFs.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.171622,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.051221', 'ticker_sentiment_score': '0.012977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.066825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.102231', 'ticker_sentiment_score': '0.066825', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.051221', 'ticker_sentiment_score': '0.111425', 'ticker_sentiment_label': 'Neutral'}]"
