,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,"As the world courts TSMC, Taiwan worries about losing its 'silicon shield' | Business",https://www.cnn.com/2022/12/09/tech/taiwan-tsmc-chips-hnk-intl/index.html,20221210T002700,['Juliana Liu'],"As the world courts TSMC, Taiwan worries about losing its 'silicon shield' ...","https://media.cnn.com/api/v1/images/stellar/prod/221209005402-02-biden-taiwan-tsmc-arizona-221206.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.119507,Neutral,"[{'ticker': 'WBD', 'relevance_score': '0.039811', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.079524', 'ticker_sentiment_score': '0.185406', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.158259', 'ticker_sentiment_score': '0.15864', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
1,Apple agrees to let workers speak out about harassment and discrimination - 'This gives me a lot of hope for all laborers',https://www.marketwatch.com/story/apple-agrees-to-let-workers-speak-out-about-harassment-and-discrimination-this-gives-me-a-lot-of-hope-for-all-laborers-11670624667,20221209T222400,['Levi Sumagaysay'],Apple Inc. is promising to limit its use of nondisclosure agreements and clarifying its policies on employees' right to speak out in cases of discrimination and harassment after shareholders pressured the company about its practices.,https://images.mktw.net/im-657711/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.098047,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.861522', 'ticker_sentiment_score': '0.167409', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
2,"Market Awaits CPI, Federal Reserve; Here's What To Do",https://www.investors.com/market-trend/stock-market-today/market-rally-awaits-cpi-inflation-report-federal-reserve-what-to-do/,20221209T221400,"[""Investor's Business Daily"", 'ED CARSON']","Market Awaits CPI, Federal Reserve. Here's What To Do Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2016/04/KPBLOG01-042516-shutterstock.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '1.0'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}]",-0.070111,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.132855', 'ticker_sentiment_score': '-0.056445', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MELI', 'relevance_score': '0.154738', 'ticker_sentiment_score': '0.075573', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.088799', 'ticker_sentiment_score': '-0.204516', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.154738', 'ticker_sentiment_score': '-0.108977', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MCK', 'relevance_score': '0.088799', 'ticker_sentiment_score': '0.080289', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.132855', 'ticker_sentiment_score': '0.01097', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SANM', 'relevance_score': '0.11087', 'ticker_sentiment_score': '0.060378', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.06666', 'ticker_sentiment_score': '0.04013', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DXCM', 'relevance_score': '0.06666', 'ticker_sentiment_score': '-0.061566', 'ticker_sentiment_label': 'Neutral'}]"
3,Why Apple Stock Eked Out a Market Beat Today,https://www.fool.com/investing/2022/12/09/why-apple-stock-eked-out-a-market-beat-today/,20221209T215301,['Eric Volkman'],"The dispute between the company and European partner Ericsson seems to be over -- for now, anyway.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F712256%2Ftwo-hundred-dollars-cash-money-invest-retire-stocks-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.201843,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.777888', 'ticker_sentiment_score': '0.19897', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
4,Buffett's Buys; 3 Stocks Catching His Attention in 2022,https://www.zacks.com/stock/news/2027458/buffetts-buys-3-stocks-catching-his-attention-in-2022,20221209T200600,['Zacks Investment Research'],"In 2022, Buffett has gone on the offensive, taking advantage of the market's recalibration.",https://staticx-tuner.zacks.com/images/articles/main/b9/2803.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.999346'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.317016,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.1172', 'ticker_sentiment_score': '0.181137', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'OXY', 'relevance_score': '0.49292', 'ticker_sentiment_score': '0.423082', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.1172', 'ticker_sentiment_score': '0.181137', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'C', 'relevance_score': '0.444595', 'ticker_sentiment_score': '0.258971', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.058759', 'ticker_sentiment_score': '0.111155', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.1172', 'ticker_sentiment_score': '0.181137', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSM', 'relevance_score': '0.394125', 'ticker_sentiment_score': '0.317027', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
5,Never Lose Your Things Again - The Startup Pouring Gasoline on the Apple AirTag,https://www.benzinga.com/news/22/12/30001115/never-lose-your-things-again-the-startup-pouring-gasoline-on-the-apple-airtag,20221209T171901,['Caleb Naysmith'],"The world is becoming an increasingly dangerous place resulting in a number of billion-dollar companies springing up in the personal security industry. Ring LLC was sold to Amazon.com Inc. for over $1 billion, and Tile has raised over $140 million in funding.",https://cdn.benzinga.com/files/images/story/2022/12/07/d-c-tr-nh-cxzz1njgpo8-unsplash.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}]",0.086119,Neutral,"[{'ticker': 'LIFX', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.043619', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.079656', 'ticker_sentiment_score': '0.05646', 'ticker_sentiment_label': 'Neutral'}]"
6,"'Who Should We Acquire Next?' - Unphased by the Downturn, StartEngine Might Be Looking Toward A Buying Spree",https://www.benzinga.com/news/22/12/30022929/who-should-we-acquire-next-unphased-by-the-downturn-startengine-might-be-looking-toward-a-buying-spr,20221209T170322,['Caleb Naysmith'],"StartEngine CEO Howard Marks recently conveyed an odd message for a market downturn. While many big players like Apple Inc. and Meta Platforms Inc. are downsizing, StartEngine might be looking to acquire other companies again.",https://cdn.benzinga.com/files/images/story/2022/12/09/nathana-reboucas-qjbnhje7bvk-unsplash.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",0.042791,Neutral,"[{'ticker': 'META', 'relevance_score': '0.122269', 'ticker_sentiment_score': '0.058026', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.122269', 'ticker_sentiment_score': '0.058026', 'ticker_sentiment_label': 'Neutral'}]"
7,3 No-Brainer Stocks to Buy Amid the Tech Sell-Off,https://www.fool.com/investing/2022/12/09/3-no-brainer-stocks-to-buy-amid-the-tech-sell-off/,20221209T163000,['Stefon Walters'],Investing in these tech staples can pay off in the long run.,https://media.ycharts.com/charts/68e34d7a345039a3246d52e26f374aa0.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.967645'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.090934,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.246832', 'ticker_sentiment_score': '0.168159', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.428632', 'ticker_sentiment_score': '0.133391', 'ticker_sentiment_label': 'Neutral'}]"
8,Real Calamity Far Outpaces Virtual Reality At Struggling Social Media Pioneer Meta Networks,https://www.forbes.com/sites/jonmarkman/2022/12/09/real-calamity-far-outpaces-virtual-reality-at-struggling-social-media-pioneer-meta-networks/,20221209T162858,['Jon Markman'],"Meta Platforms on Tuesday unveiled Quest Pro, its $1,499 VR headset with eye and face tracking, and color passthrough video for mixed reality. It's tech Meta badly needs to grow its business. Yet investors should continue to avoid Meta shares.",https://imageio.forbes.com/specials-images/imageserve/6393620e8b8cd25322b13be6/0x0.jpg?format=jpg&width=1200,Forbes,Money,www.forbes.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",-0.053626,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.088635', 'ticker_sentiment_score': '0.021768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.044386', 'ticker_sentiment_score': '0.020628', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.303175', 'ticker_sentiment_score': '0.063362', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.132611', 'ticker_sentiment_score': '-0.13976', 'ticker_sentiment_label': 'Neutral'}]"
9,Penny Stocks Chart School: Descending Wedge Defined,https://pennystocks.com/featured/2022/12/09/penny-stocks-chart-school-descending-wedge-defined/,20221209T151921,['J. Phillip'],"In this Penny Stocks Chart School series, we'll discuss some of the most popular trading patterns active traders use. If you're putting money into the stock market today, it is in one of the most volatile environments in recent history.",https://pennystocks.com/wp-content/uploads/2022/12/DESCENDING-WEDGE-CHART-PATTERN-DEFINED.jpg,PennyStocks.com,n/a,pennystocks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",0.124251,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.087985', 'ticker_sentiment_score': '-0.175945', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
