,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
0,"Tesla, Apple, Nuwellis, Revance, Lululemon: Why These 5 Stocks Are Drawing Investors' Attention Today - Lululemon Athletica  ( NASDAQ:LULU ) , Nuwellis  ( NASDAQ:NUWE ) , Apple  ( NASDAQ:AAPL ) , Broadcom  ( NASDAQ:AVGO ) , Tesla  ( NASDAQ:TSLA ) , Revance Therapeutics  ( NASDAQ:RVNC ) ",https://www.benzinga.com/news/23/01/30343962/tesla-apple-nuwellis-revance-lululemon-why-these-5-stocks-are-drawing-investors-attention-today,20230110T010440,['Bhavik Nair'],"Major Wall Street indices closed mixed on Monday with the Nasdaq Composite being the only one to end the session on a positive note, led by gains in technology shares. The Dow Jones and the S&P 500 ended in the red.",https://cdn.benzinga.com/files/images/story/2023/Stock_Market_Broker_Analyzing_Graphs_On_Multiple_Computer_Screens._Photo_by_Andrey_Popov_on_Shutterstock.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.182107,Somewhat-Bullish,"[{'ticker': 'LULU', 'relevance_score': '0.214937', 'ticker_sentiment_score': '0.127538', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NUWE', 'relevance_score': '0.317527', 'ticker_sentiment_score': '0.332427', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.317527', 'ticker_sentiment_score': '0.232981', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AVGO', 'relevance_score': '0.214937', 'ticker_sentiment_score': '0.17147', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.414559', 'ticker_sentiment_score': '0.128442', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RVNC', 'relevance_score': '0.214937', 'ticker_sentiment_score': '0.142139', 'ticker_sentiment_label': 'Neutral'}]"
1,"Apple retail stores to be spread over 25,000 sq ft in Delhi, Mumbai | The Financial Express",https://www.financialexpress.com/industry/apple-retail-stores-to-be-spread-over-25000-sq-ft-in-delhi-mumbai/2941861/,20230110T004000,[],"Apple retail stores to be spread over 25,000 sq ft in Delhi, Mumbai The Financial Express ...",https://www.financialexpress.com/wp-content/uploads/2023/01/Apple-retail-stores-to-be-spread-over-25000-sq-ft-in-Delhi-Mumbai.jpg,The Financial Express,IndustryGoogleRSS,www.financialexpress.com,"[{'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.236502,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.077845', 'ticker_sentiment_score': '0.1441', 'ticker_sentiment_label': 'Neutral'}]"
2,Why Qualcomm Stock Got Mashed on Monday,https://www.fool.com/investing/2023/01/09/why-qualcomm-stock-got-mashed-on-monday/,20230110T003721,['Eric Volkman'],A major business partnership will apparently fade away sooner rather than later.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F715493%2Fa-couple-on-a-couch-having-a-discussion-and-consulting-a-smartphone.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.08299,Neutral,"[{'ticker': 'QCOM', 'relevance_score': '0.561184', 'ticker_sentiment_score': '0.375934', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.666827', 'ticker_sentiment_score': '-0.032949', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.15347', 'ticker_sentiment_score': '-0.07702', 'ticker_sentiment_label': 'Neutral'}]"
3,S&P 500 near flat as investors weigh chances of less aggressive rate hikes,https://www.moneycontrol.com/news/business/markets/sp-500-near-flat-as-investors-weigh-chances-of-less-aggressive-rate-hikes-9837941.html,20230110T003418,[],"The Dow ended lower, and the Nasdaq Composite ( .IXIC ) ended well off the day's highs.",https://images.moneycontrol.com/static-mcnews/2020/08/wall-street-1.jpg?impolicy=website&width=168&height=118,Money Control,Markets,www.moneycontrol.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.890401'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",-0.048218,Neutral,"[{'ticker': 'LULU', 'relevance_score': '0.077845', 'ticker_sentiment_score': '-0.34789', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.077845', 'ticker_sentiment_score': '-0.04541', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LPLA', 'relevance_score': '0.077845', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.154951', 'ticker_sentiment_score': '-0.059968', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.077845', 'ticker_sentiment_score': '-0.046246', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'M', 'relevance_score': '0.077845', 'ticker_sentiment_score': '-0.34789', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
4,Why Microsoft Stock Topped the Market Today,https://www.fool.com/investing/2023/01/09/why-microsoft-stock-topped-the-market-today/,20230109T232200,['Eric Volkman'],"Investors were cheered by a relatively small, yet meaningful, asset buy.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F715493%2Fa-couple-on-a-couch-having-a-discussion-and-consulting-a-smartphone.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.213314,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.7887', 'ticker_sentiment_score': '0.385605', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.165031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
5,Futures: Rally Stumbles Ahead Of Powell Speech,https://www.investors.com/market-trend/stock-market-today/dow-jones-reverses-lower-ahead-of-powell-speech-best-stocks-to-buy-and-watch/,20230109T215600,"['SCOTT LEHTONEN', ""Investor's Business Daily""]",Dow Jones Reverses Lower Ahead Of Powell Speech. 7 Best Stocks ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2022/06/Stock-jeromepowell2022-05-gov.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",0.200029,Somewhat-Bullish,"[{'ticker': 'DE', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.147059', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.134', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.145632', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SMCI', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.180714', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NBIX', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.211438', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.035189', 'ticker_sentiment_score': '-0.081141', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KBH', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.079926', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.140076', 'ticker_sentiment_score': '0.054337', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.07031', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CAT', 'relevance_score': '0.174587', 'ticker_sentiment_score': '0.261663', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RIO', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.113652', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.105295', 'ticker_sentiment_score': '0.081471', 'ticker_sentiment_label': 'Neutral'}]"
6,Broadcom stock dinged in final minutes on report Apple working on its own WiFi/Bluetooth chips,https://www.marketwatch.com/story/broadcom-stock-dinged-in-final-minutes-on-report-apple-working-on-its-own-wifi-bluetooth-chips-11673301317,20230109T215500,['Wallace Witkowski'],Broadcom shares closed sharply lower Monday in the final minutes of trading following a report that Apple was working on its own WiFi and Bluetooth chips.,https://images.mktw.net/im-395311/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.100267,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.514619', 'ticker_sentiment_score': '-0.218537', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AVGO', 'relevance_score': '0.963653', 'ticker_sentiment_score': '-0.177296', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
7,"Exclusive: Top 10 Most Searched Tickers On Pro In 2022 - Where Do SPY, Tesla, Apple And AMC Rank? - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/23/01/30340173/exclusive-top-10-most-searched-tickers-on-benzinga-pro-in-2022-where-do-spy-tesla-apple-and-amc-rank,20230109T213433,['Chris Katje'],"Each trading day features hundreds of headlines and press releases on Benzinga Pro, a leading source for traders to see the latest news on the overall market and individual tickers all in one convenient location. Here is a look at the most-searched stocks on Benzinga Pro for 2022, ranked in order.",https://cdn.benzinga.com/files/images/story/2023/01/09/stock_chart_up.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.94762'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}]",0.102382,Neutral,"[{'ticker': 'META', 'relevance_score': '0.054732', 'ticker_sentiment_score': '-0.011003', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.027286', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.143001', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.039866', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LCID', 'relevance_score': '0.054732', 'ticker_sentiment_score': '-0.190883', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.061081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NIO', 'relevance_score': '0.054732', 'ticker_sentiment_score': '-0.190883', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'ATVI', 'relevance_score': '0.109206', 'ticker_sentiment_score': '0.043525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.054732', 'ticker_sentiment_score': '0.005', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GME', 'relevance_score': '0.109206', 'ticker_sentiment_score': '-0.093583', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'OCGN', 'relevance_score': '0.109206', 'ticker_sentiment_score': '-0.093583', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PLTR', 'relevance_score': '0.109206', 'ticker_sentiment_score': '-0.093583', 'ticker_sentiment_label': 'Neutral'}]"
8,Disney CEO Bob Iger wants employees to return to the office four days a week,https://www.marketwatch.com/story/disney-ceo-bob-iger-wants-employees-to-return-to-the-office-four-days-a-week-11673299655,20230109T212700,['Jon Swartz'],"""Starting March 1, employees currently working in a hybrid fashion will be asked to spend four days a week on-site, targeting Monday through Thursday as in-person workdays,"" Iger said in an internal email obtained by MarketWatch.",https://images.mktw.net/im-700087/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.114442,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.249106', 'ticker_sentiment_score': '0.097562', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.249106', 'ticker_sentiment_score': '0.097562', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNAP', 'relevance_score': '0.249106', 'ticker_sentiment_score': '0.097562', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.249106', 'ticker_sentiment_score': '0.097562', 'ticker_sentiment_label': 'Neutral'}]"
9,Sen. Mark Warner: 'Let's restart antitrust' tech legislation,https://www.marketwatch.com/story/sen-mark-warner-lets-restart-antitrust-tech-legislation-11673298058,20230109T210100,['Jon Swartz'],"Senator admits he's ""frustrated"" by the continued absence of major antitrust tech law, says kids safety protections online could be a bipartisan building block this year for a ""breakthrough."" ...",https://images.mktw.net/im-700050/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.024373,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.131643', 'ticker_sentiment_score': '-0.025281', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.131643', 'ticker_sentiment_score': '-0.025281', 'ticker_sentiment_label': 'Neutral'}]"
